RDMD_ID,Region,"Household ID","Family Size","Urban / Rural"
13091," 7",120501000000000610055,006,2
13092," 7",120501000000001660158,001,2
13093," 7",120501000000000310028,002,2
13094," 7",120501000000000300027,001,2
13095," 3",770801400400201720145,006,2
13096," 3",770801400400201160097,002,2
13097," 3",770801400400202630228,003,2
13098," 3",770801400400200618003,002,2
13099," 3",770801400400202080178,004,2
13100," 3",770801400400202780240,005,2
13101," 3",770801400400200790068,006,2
13102," 3",770801400400200018002,003,2
13103," 3",770801400400202450211,006,2
13104," 3",770801400400200430036,004,2
13105," 3",770801400400201900160,004,2
13106," 3",770801400400200230021,009,2
13107," 3",770801400400202260193,006,2
13108," 3",770801400400201528001,007,2
13109," 3",770801400400201340113,003,2
13110," 3",770801300000000130012,006,2
13111," 3",770801300000001980186,001,2
13112," 3",770801300000000550049,003,2
13113," 3",770801300000000330031,001,2
13114," 3",770801300000001788001,002,2
13115," 3",770801300000001180110,006,2
13116," 3",770801300000001380130,004,2
13117," 3",770801300000002180205,005,2
13118," 3",770801300000000980091,006,2
13119," 3",770801300000001580148,003,2
13120," 3",770801300000002380220,004,2
13121," 3",770801300000000580052,005,2
13122," 7",120300300000001540132,005,2
13123," 7",120300300000000340028,004,2
13124," 7",120300300000002740232,006,2
13125," 7",120300300000000200016,007,2
13126," 7",120300300000002890244,009,2
13127," 7",120300300000000490042,003,2
13128," 7",120300300000002140179,006,2
13129," 7",120300300000001690144,003,2
13130," 7",120300300000000190015,004,2
13131," 7",120300300000001390117,003,2
13132," 7",120300300000001240106,005,2
13133," 7",120300300000002298001,004,2
13134," 7",120300300000003040258,003,2
13135," 7",120300300000000040003,002,2
13136," 7",120300300000000640056,004,2
13137," 7",120300300000001090092,002,2
13138," 3",770800100200002160206,003,2
13139," 3",770800100200001078003,003,2
13140," 3",770800100200002350222,004,2
13141," 3",770800100200001430138,007,2
13142," 3",770800100200001980188,004,2
13143," 3",770800100200000330031,005,2
13144," 3",770800100200002548002,005,2
13145," 3",770800100200003080290,005,2
13146," 3",770800100200000700066,004,2
13147," 3",770800100200001250120,004,2
13148," 3",770800100200002720257,007,2
13149," 3",770800100200000888001,003,2
13150," 3",770800100200000520049,005,2
13151," 3",770800100200001800174,003,2
13152," 3",770800100200000110010,004,2
13153," 3",770800100200001610155,005,2
13154," 3",770800100200002900272,001,2
13155," 3",770703600000001360115,001,2
13156," 3",770703600000000900155,001,2
13157," 3",770703600000000590054,001,2
13158," 3",770703600000000750068,003,2
13159," 3",770703600000000090007,004,2
13160," 3",770703600000000270024,004,2
13161," 3",770703600000000340031,010,2
13162," 3",770703600000001680140,006,2
13163," 3",770703600000001210103,005,2
13164," 3",770703600000001050093,004,2
13165," 3",770703600000000440040,004,2
13166," 7",120200500000002050178,004,2
13167," 7",120200500000001900167,006,2
13168," 7",120200500000000250022,003,2
13169," 7",120200500000000210019,006,2
13170," 7",120200500000001600141,004,2
13171," 7",120200500000000550049,005,2
13172," 7",120200500000000400035,005,2
13173," 7",120200500000001300111,005,2
13174," 7",120200500000001750156,002,2
13175," 7",120200500000002200190,005,2
13176," 7",120200500000001150096,003,2
13177," 7",120200500000001450126,012,2
13178," 7",120200500000000700064,001,2
13179," 3",770702700000001580138,008,2
13180," 3",770702700000000780067,004,2
13181," 3",770702700000002588002,001,2
13182," 3",770702700000000980084,003,2
13183," 3",770702700000002788001,003,2
13184," 3",770702700000000518003,003,2
13185," 3",770702700000003380298,009,2
13186," 3",770702700000001380118,002,2
13187," 3",770702700000002380211,006,2
13188," 3",770702700000000060005,005,2
13189," 3",770702700000001780156,004,2
13190," 3",770702700000003180281,006,2
13191," 3",770702700000002980262,003,2
13192," 3",770702700000002180194,004,2
13193," 3",770702700000001180100,003,2
13194," 3",770702700000001980174,005,2
13195," 3",770702700000000360028,003,2
13196," 7",120100400000001270096,003,2
13197," 7",120100400000000360027,002,2
13198," 7",120100400000000970072,002,2
13199," 7",120100400000001420109,001,2
13200," 7",120100400000001870148,001,2
13201," 7",120100400000000210017,003,2
13202," 7",120100400000000220018,010,2
13203," 7",120100400000002020160,003,2
13204," 7",120100400000000520039,004,2
13205," 7",120100400000001578001,003,2
13206," 3",770700300000001250118,002,2
13207," 3",770700300000001718001,003,2
13208," 3",770700300000000280026,002,2
13209," 3",770700300000001400132,004,2
13210," 3",770700300000000790073,005,2
13211," 3",770700300000000110011,007,2
13212," 3",770700300000001100103,004,2
13213," 3",770700300000000640059,005,2
13214," 3",770700300000000940087,005,2
13215," 3",770700300000000370033,001,2
13216," 3",770700300000001560148,003,2
13217," 3",770601500000000590057,004,2
13218," 3",770601500000000890086,001,2
13219," 3",770601500000001050101,004,2
13220," 3",770601500000000740072,004,2
13221," 3",770601500000000420040,003,2
13222," 3",770601500000000250024,005,2
13223," 3",770601500000001200115,003,2
13224," 3",770601500000000070007,002,2
13225," 3",770601200000001260121,007,2
13226," 3",770601200000001070104,009,2
13227," 3",770601200000000130011,006,2
13228," 3",770601200000001620155,004,2
13229," 3",770601200000002530243,005,2
13230," 3",770601200000001800172,004,2
13231," 3",770601200000001990191,005,2
13232," 3",770601200000000330031,003,2
13233," 3",770601200000000710068,004,2
13234," 3",770601200000002170210,005,2
13235," 3",770601200000002880275,002,2
13236," 3",770601200000001440139,007,2
13237," 3",770601200000000530050,005,2
13238," 3",770601200000000890087,005,2
13239," 3",770601200000000480045,007,2
13240," 3",770600100000002180200,003,2
13241," 3",770600100000002030186,005,2
13242," 3",770600100000000658001,003,2
13243," 3",770600100000001870173,006,2
13244," 3",770600100000000950084,003,2
13245," 3",770600100000000150012,005,2
13246," 3",770600100000001410130,003,2
13247," 3",770600100000000320028,005,2
13248," 3",770600100000000490043,002,2
13249," 3",770600100000001720159,010,2
13250," 3",770600100000000800072,003,2
13251," 3",770600100000001260115,002,2
13252," 3",770600100000002450226,001,2
13253," 3",770600100000001110100,005,2
13254," 3",770600100000001570145,004,2
13255," 3",770600100000002310213,004,2
13256," 3",770501300400101550127,006,2
13257," 3",770501300400101710141,003,2
13258," 3",770501300400101090086,003,2
13259," 3",770501300400100150012,001,2
13260," 3",770501300400101400114,006,2
13261," 3",770501300400100640050,001,2
13262," 3",770501300400100330023,006,2
13263," 3",770501300400100230017,002,2
13264," 3",770501300400101860156,002,2
13265," 3",770501300400101250102,005,2
13266," 3",770501300400100420029,004,2
13267," 3",770501300400102010170,005,2
13268," 3",770501300400100950072,006,2
13269," 3",770500400200001100096,001,2
13270," 3",770500400200003360291,005,2
13271," 3",770500400200000920078,004,2
13272," 3",770500400200002040185,002,2
13273," 3",770500400200000090008,004,2
13274," 3",770500400200001480130,002,2
13275," 3",770500400200002610233,005,2
13276," 3",770500400200002420218,001,2
13277," 3",770500400200003730317,005,2
13278," 3",770500400200002230203,005,2
13279," 3",770500400200001290111,004,2
13280," 3",770500400200000740064,004,2
13281," 3",770500300200001810158,006,2
13282," 3",770500300200002630224,004,2
13283," 3",770500300200000710064,004,2
13284," 3",770500300200003040255,002,2
13285," 3",770500300200000280027,005,2
13286," 3",770500300200002360200,004,2
13287," 3",770500300200001120101,005,2
13288," 3",770500300200001530134,004,2
13289," 3",770500300200002490212,003,2
13290," 3",770500300200001940169,003,2
13291," 3",770500300200001260112,001,2
13292," 3",770500300200002220186,005,2
13293," 3",770500300200003580304,001,2
13294," 3",770500300200003680314,001,2
13295," 3",770500300200000120012,001,2
13296," 3",770500300200000850076,005,2
13297," 3",770500300200002770236,001,2
13298," 3",770500300200000070007,004,2
13299," 3",770500300200003320281,007,2
13300," 3",770500300200000440039,004,2
13301," 3",770500300200000570051,003,2
13302," 3",770500300200003450293,002,2
13303," 3",770500300200003180267,005,2
13304," 3",770500300200000980088,004,2
13305," 3",770400300000002500220,004,2
13306," 3",770400300000000500037,003,2
13307," 3",770400300000002680237,001,2
13308," 3",770400300000000430031,002,2
13309," 3",770400300000001740149,002,2
13310," 3",770400300000004550394,005,2
13311," 3",770400300000002870248,004,2
13312," 3",770400300000000290018,002,2
13313," 3",770400300000003250278,005,2
13314," 3",770400300000002310203,004,2
13315," 3",770400300000001930168,001,2
13316," 3",770400300000003060264,005,2
13317," 3",770400300000003810328,005,2
13318," 3",770400300000001370115,005,2
13319," 3",770400300000000630050,004,2
13320," 3",770400300000002120186,002,2
13321," 3",770400300000003990345,002,2
13322," 3",770400300000003620313,009,2
13323," 3",770400300000001180096,005,2
13324," 3",770400200200000430038,005,2
13325," 3",770400200200000120011,009,2
13326," 3",770400200200001440131,003,2
13327," 3",770400200200001040092,007,2
13328," 3",770400200200000840073,007,2
13329," 3",770400200200002430210,006,2
13330," 3",770400200200001640145,006,2
13331," 3",770400200200002030175,005,2
13332," 3",770400200200002238001,004,2
13333," 3",770400200200000640055,005,2
13334," 3",770400200200000210018,004,2
13335," 3",770300900200001630123,003,2
13336," 3",770300900200002700201,005,2
13337," 3",770300900200002400181,007,2
13338," 3",770300900200002240170,005,2
13339," 3",770300900200000220018,003,2
13340," 3",770300900200001480111,001,2
13341," 3",770300900200003018001,003,2
13342," 3",770300900200000560040,004,2
13343," 3",770300900200000020002,003,2
13344," 3",770300900200001940148,003,2
13345," 3",770300900200000060005,004,2
13346," 3",770300900200001328002,003,2
13347," 3",770300900200002860214,003,2
13348," 3",770300900200000390032,003,2
13349," 3",770300900200000230019,005,2
13350," 3",770300900200001170085,003,2
13351," 3",770300700100001480139,005,2
13352," 3",770300700100002210206,002,2
13353," 3",770300700100000160017,003,2
13354," 3",770300700100000930088,005,2
13355," 3",770300700100000750071,005,2
13356," 3",770300700100001850172,004,2
13357," 3",770300700100002390224,005,2
13358," 3",770300700100002030190,004,2
13359," 3",770300700100001300122,002,2
13360," 3",770300700100001120105,005,2
13361," 3",770300700100000380040,004,2
13362," 3",770300700100000060007,005,2
13363," 3",770300700100000470048,007,2
13364," 3",770202100100000120010,003,2
13365," 3",770202100100000170015,003,2
13366," 3",770202100100002650231,003,2
13367," 3",770202100100000290022,004,2
13368," 3",770202100100002190192,004,2
13369," 3",770202100100000340025,002,2
13370," 3",770202100100000950083,001,2
13371," 3",770202100100002348001,005,2
13372," 3",770202100100000500039,002,2
13373," 3",770202100100002500217,004,2
13374," 3",770202100100000660055,004,2
13375," 3",770202100100001110096,005,2
13376," 3",770202100100002780244,003,2
13377," 3",770202100100001410119,006,2
13378," 3",770202100100001720150,008,2
13379," 3",770202100100000810069,001,2
13380," 3",770202100100001570135,001,2
13381," 3",770202000000003870344,004,2
13382," 3",770202000000000950083,005,2
13383," 3",770202000000001540136,004,2
13384," 3",770202000000003290291,004,2
13385," 3",770202000000000370035,006,2
13386," 3",770202000000003670324,010,2
13387," 3",770202000000002320201,006,2
13388," 3",770202000000003100273,001,2
13389," 3",770202000000000350033,005,2
13390," 3",770202000000002710239,004,2
13391," 3",770202000000001340120,004,2
13392," 3",770202000000001150104,011,2
13393," 3",770202000000000130011,004,2
13394," 3",770202000000001738001,013,2
13395," 3",770202000000003490309,005,2
13396," 3",770202000000002900258,008,2
13397," 3",770202000000000160014,005,2
13398," 3",770202000000002510219,006,2
13399," 3",770202000000004030358,005,2
13400," 3",770201800000000310031,001,2
13401," 3",770201800000001800176,001,2
13402," 3",770201800000000060006,004,2
13403," 3",770201800000001400130,005,2
13404," 3",770201800000000380038,006,2
13405," 3",770201800000001000091,005,2
13406," 3",770201800000002000196,004,2
13407," 3",770201800000000150015,002,2
13408," 3",770201800000000530051,004,2
13409," 3",770200100000000510048,004,2
13410," 3",770200100000001740162,006,2
13411," 3",770200100000000670062,001,2
13412," 3",770200100000000070008,001,2
13413," 3",770200100000000350032,001,2
13414," 3",770200100000000820077,005,2
13415," 3",770200100000000970091,005,2
13416," 3",770200100000001280118,003,2
13417," 3",770200100000002058001,001,2
13418," 3",770200100000001430133,004,2
13419," 3",770200100000001130104,005,2
13420," 3",770200100000001890176,005,2
13421," 3",770200100000000180017,004,2
13422," 3",770100900300201610142,005,1
13423," 3",770100900300200698002,003,1
13424," 3",770100900300201460127,002,1
13425," 3",770100900300201760156,001,1
13426," 3",770100900300201008001,003,1
13427," 3",770100900300200150013,003,1
13428," 3",770100900300201920172,002,1
13429," 3",770100900300201150098,007,1
13430," 3",770100900300200370032,003,1
13431," 3",770100900300200020002,002,1
13432," 3",770100900300200158004,004,1
13433," 3",770100900300200548003,005,1
13434," 3",770100900300200200017,003,1
13435," 3",770100900300201300111,006,1
13436," 3",770100700200000100007,003,2
13437," 3",770100700200001100098,004,2
13438," 3",770100700200003478004,004,2
13439," 3",770100700200002640246,004,2
13440," 3",770100700200001790164,008,2
13441," 3",770100700200002920274,007,2
13442," 3",770100700200002090192,006,2
13443," 3",770100700200002780260,004,2
13444," 3",770100700200002370220,005,2
13445," 3",770100700200003208003,008,2
13446," 3",770100700200001950178,004,2
13447," 3",770100700200000018005,001,2
13448," 3",770100700200000698005,001,2
13449," 3",770100700200003590340,003,2
13450," 3",770100700200000410036,004,2
13451," 3",770100700200000550049,003,2
13452," 3",770100700200000960085,001,2
13453," 3",770100700200000828002,004,2
13454," 3",770100700200003690350,005,2
13455," 3",770100700200001240112,006,2
13456," 3",770100700200001510138,004,2
13457," 3",770100700200002510233,008,2
13458," 3",770100700200001650151,006,2
13459," 3",770100700200002238001,003,2
13460," 3",770100700200000260023,003,2
13461," 3",770100700200003330314,002,2
13462," 3",770100500100002660237,002,2
13463," 3",770100500100001138001,005,2
13464," 3",770100500100000350031,006,2
13465," 3",770100500100002510224,005,2
13466," 3",770100500100000530045,003,2
13467," 3",770100500100000190015,002,2
13468," 3",770100500100001908003,001,2
13469," 3",770100500100000670057,003,2
13470," 3",770100500100002360211,006,2
13471," 3",770100500100000678002,002,2
13472," 3",770100500100000520044,002,2
13473," 3",770100500100002780249,002,2
13474," 3",770100500100001590138,002,2
13475," 3",770100500100000380033,003,2
13476," 3",770100500100001750153,002,2
13477," 3",770100500100002210199,003,2
13478," 3",770100500100000980082,004,2
13479," 3",770100500100001130096,003,2
13480," 3",711401600500101098004,003,1
13481," 3",711401600500101940188,002,1
13482," 3",711401600500101268002,004,1
13483," 3",711401600500100240023,002,1
13484," 3",711401600500100410040,007,1
13485," 3",711401600500101430138,004,1
13486," 3",711401600500100928003,002,1
13487," 3",711401600500101600154,005,1
13488," 3",711401600500100758001,007,1
13489," 3",711401600500100070007,003,1
13490," 3",711401600100001260116,002,1
13491," 3",711401600100000240021,005,1
13492," 3",711401600100001260115,003,1
13493," 3",711401600100000920081,007,1
13494," 3",711401600100000758001,002,1
13495," 3",711401600100000070006,004,1
13496," 3",711401600100000048005,003,1
13497," 3",711401600100001430133,003,1
13498," 3",711401600100000410037,005,1
13499," 3",711401600100000210018,006,1
13500," 3",711401600100001090097,002,1
13501," 3",711401600100001608002,014,1
13502," 3",711400900300000190018,004,1
13503," 3",711400900300001890183,005,1
13504," 3",711400900300001110106,002,1
13505," 3",711400900300001500140,002,1
13506," 3",711400900300000720070,005,1
13507," 3",711400900300000980096,002,1
13508," 3",711400900300001370127,008,1
13509," 3",711400900300000338003,003,1
13510," 3",711400900300000468002,005,1
13511," 3",711400900300000070006,003,1
13512," 3",711400900300001630153,002,1
13513," 3",711400900300000590058,004,1
13514," 3",711400900300002150209,006,1
13515," 3",711400900300001768001,004,1
13516,14,110211000300200868002,002,1
13517,14,110211000300202170165,001,1
13518,14,110211000300201080095,006,1
13519,14,110211000300200190018,003,1
13520,14,110211000300201740132,005,1
13521,14,110211000300200418001,003,1
13522,14,110211000300200140013,004,1
13523,14,110211000300200350035,003,1
13524," 3",711400300100001660159,007,1
13525," 3",711400300100002140206,001,1
13526," 3",711400300100003428008,004,1
13527," 3",711400300100000068001,003,1
13528," 3",711400300100000078003,004,1
13529," 3",711400300100002460236,005,1
13530," 3",711400300100000230022,004,1
13531," 3",711400300100001340126,007,1
13532," 3",711400300100003580344,004,1
13533," 3",711400300100000220021,003,1
13534," 3",711400300100002788004,005,1
13535," 3",711400300100000860081,002,1
13536," 3",711400300100003108006,003,1
13537," 3",711400300100000540053,005,1
13538," 3",711400300100002620252,007,1
13539," 3",711400300100002948005,003,1
13540," 3",711400300100002300220,004,1
13541," 3",711400300100003268007,002,1
13542," 3",711400300100001828002,004,1
13543," 3",711400300100000700069,003,1
13544," 3",711400300100001500142,005,1
13545," 3",711400300100000390038,007,1
13546," 3",711400300100001180111,005,1
13547," 3",711302400300102530225,001,1
13548," 3",711302400300100680058,005,1
13549," 3",711302400300102700242,005,1
13550," 3",711302400300103720341,003,1
13551," 3",711302400300100300028,003,1
13552," 3",711302400300100130012,003,1
13553," 3",711302400300102870259,008,1
13554," 3",711302400300101008001,001,1
13555," 3",711302400300103550325,002,1
13556," 3",711302400300102190192,002,1
13557," 3",711302400300100170016,002,1
13558," 3",711302400300103040275,004,1
13559," 3",711302400300103210292,002,1
13560," 3",711302400300101340123,003,1
13561," 3",711302400300101850166,004,1
13562," 3",711302400300102360209,002,1
13563," 3",711302400300100840074,003,1
13564," 3",711302400300101510135,003,1
13565," 3",711300200200001690157,004,2
13566," 3",711300200200002730238,002,2
13567," 3",711300200200002340205,003,2
13568," 3",711300200200001430131,002,2
13569," 3",711300200200003120268,006,2
13570," 3",711300200200000520047,001,2
13571," 3",711300200200000260022,003,2
13572," 3",711300200200003640313,001,2
13573," 3",711300200200003380294,006,2
13574," 3",711300200200003250281,006,2
13575," 3",711300200200002080186,004,2
13576," 3",711300200200000180015,010,2
13577," 3",711300200200000650061,004,2
13578," 3",711300200200001170108,003,2
13579," 3",711300200200001568001,004,2
13580," 3",711300200200000050004,008,2
13581," 3",711300200200002860249,006,2
13582," 3",711300200200000780073,007,2
13583," 3",711300200200000130011,006,2
13584," 3",711300200200001300120,004,2
13585," 3",711300200200002608002,004,2
13586," 3",711300200200000390035,006,2
13587," 3",711300200200001950177,003,2
13588," 3",711300200200002470217,003,2
13589," 3",711100200100001170116,006,2
13590," 3",711100200100001818001,008,2
13591," 3",711100200100001970195,007,2
13592," 3",711100200100000850082,002,2
13593," 3",711100200100000050004,002,2
13594," 3",711100200100003410328,006,2
13595," 3",711100200100000210019,003,2
13596," 3",711100200100001010101,006,2
13597," 3",711100200100002450241,005,2
13598," 3",711100200100003250314,004,2
13599," 3",711100200100002610257,002,2
13600," 3",711100200100001490148,005,2
13601," 3",711100200100000200018,008,2
13602," 3",711100200100003090300,004,2
13603," 3",711100200100000370034,004,2
13604," 3",711100200100002290229,005,2
13605," 3",711100200100002770274,005,2
13606," 3",711100200100002930284,002,2
13607," 3",711100200100000690066,004,2
13608," 3",711100200100000530053,003,2
13609," 3",711100200100001330132,004,2
13610," 3",711001100300101370106,005,2
13611," 3",711001100300100110007,007,2
13612," 3",711001100300100830063,003,2
13613," 3",711001100300101550128,007,2
13614," 3",711001100300100070004,001,2
13615," 3",711001100300101010077,004,2
13616," 3",711001100300100430025,005,2
13617," 3",711001100300101190091,002,2
13618," 3",711001100300100470029,007,2
13619," 3",710901000000003150311,001,2
13620," 3",710901000000003800375,013,2
13621," 3",710901000000004240412,005,2
13622," 3",710901000000000330030,003,2
13623," 3",710901000000000280026,004,2
13624," 3",710901000000000490046,005,2
13625," 3",710901000000001310125,002,2
13626," 3",710901000000000700064,004,2
13627," 3",710901000000002330228,002,2
13628," 3",710901000000003590350,006,2
13629," 3",710901000000002740268,002,2
13630," 3",710901000000000128001,002,2
13631," 3",710901000000004700448,001,2
13632," 3",710901000000002540249,003,2
13633," 3",710901000000004010396,009,2
13634," 3",710901000000004630102,005,2
13635," 3",710901000000000910083,002,2
13636," 3",710901000000002940290,001,2
13637," 3",710901000000001940188,009,2
13638," 3",710901000000004820207,006,2
13639," 3",710901000000000070007,002,2
13640," 3",710900600300201000089,004,2
13641," 3",710900600300200350033,005,2
13642," 3",710900600300200740071,005,2
13643," 3",710900600300200090009,003,2
13644," 3",710900600300201250110,002,2
13645," 3",710900600300200228001,003,2
13646," 3",710900600300200618002,003,2
13647," 3",710900600300200870079,003,2
13648," 3",710900600300200480046,003,2
13649," 3",710900600300200310030,006,2
13650," 3",710801600300101460143,003,1
13651," 3",710801600300102540242,006,1
13652," 3",710801600300102900272,007,1
13653," 3",710801600300102000189,003,1
13654," 3",710801600300102720258,006,1
13655," 3",710801600300102180207,003,1
13656," 3",710801600300100380038,002,1
13657," 3",710801600300101280125,007,1
13658," 3",710801600300101100107,005,1
13659," 3",710801600300100200020,008,1
13660," 3",710801600300100020002,005,1
13661," 3",710801600300100390039,006,1
13662," 3",710801600300100740074,008,1
13663," 3",710801600300100560056,001,1
13664," 3",710801600300102360224,003,1
13665," 3",710801600300100920091,003,1
13666," 3",710800700200000570054,004,2
13667," 3",710800700200000350033,008,2
13668," 3",710800700200000370035,005,2
13669," 3",710800700200002140195,004,2
13670," 3",710800700200001690159,003,2
13671," 3",710800700200002580234,004,2
13672," 3",710800700200000590056,003,2
13673," 3",710800700200003240295,002,2
13674," 3",710800700200002800254,003,2
13675," 3",710800700200000810076,004,2
13676," 3",710800700200001920175,003,2
13677," 3",710800700200001470138,007,2
13678," 3",710800700200003020274,005,2
13679," 3",710800700200002368001,002,2
13680," 3",710800700200001030097,007,2
13681," 3",710800700200003900361,005,2
13682," 3",710702101501001398004,001,1
13683," 3",710702101501000260025,005,1
13684," 3",710702101501002710259,001,1
13685," 3",710702101501000020002,003,1
13686," 3",710702101501002050194,004,1
13687," 3",710702101501001170109,002,1
13688," 3",710702101501002490238,003,1
13689," 3",710702101501000518002,002,1
13690," 3",710702101501001838003,002,1
13691," 3",710702101501000730069,004,1
13692," 3",710702101501002278001,007,1
13693," 3",710702101501000958005,007,1
13694," 3",710702101501001610150,006,1
13695," 3",710702100800200888001,004,1
13696," 3",710702100800200420040,001,1
13697," 3",710702100800200668003,002,1
13698," 3",710702100800200180018,006,1
13699," 3",710702100800201108002,008,1
13700," 3",710702100600003328005,004,1
13701," 3",710702100600005480152,004,1
13702," 3",710702100600000208006,002,1
13703," 3",710702100600002868001,003,1
13704," 3",710702100600002148007,004,1
13705," 3",710702100600006448004,003,1
13706," 3",710702100600002628002,001,1
13707," 3",710702100600006688001,006,1
13708," 3",710702100600006208009,003,1
13709," 3",710702100600000188003,004,1
13710," 3",710702100600004040102,001,1
13711," 3",710702100600007408008,001,1
13712," 3",710702000800700128011,001,1
13713," 3",710702000800701768005,003,1
13714," 3",710702000800701070135,002,1
13715," 3",710702000800702000253,001,1
13716," 3",710702000800700378006,001,1
13717," 3",710702000800703150376,004,1
13718," 3",710702000800700610080,006,1
13719," 3",710702000800701538004,008,1
13720," 3",710702000800700840106,002,1
13721," 3",710702000800702460301,009,1
13722," 3",710702000800700378002,002,1
13723," 3",710702000800702238003,002,1
13724," 3",710702000800702000252,007,1
13725," 3",710702000800702928007,006,1
13726," 3",710702000800700090008,003,1
13727," 3",710702000800702698009,005,1
13728," 3",710702000800701308010,003,1
13729," 3",710702000800700580077,003,1
13730," 3",710702000800700340040,003,1
13731," 3",710702000800700378001,001,1
13732," 3",710702000800703388008,002,1
13733," 3",710701900300002300207,003,1
13734," 3",710701900300001190105,002,1
13735," 3",710701900300000978005,002,1
13736," 3",710701900300002078006,005,1
13737," 3",710701900300002758008,006,1
13738," 3",710701900300003618010,006,1
13739," 3",710701900300001410127,008,1
13740," 3",710701900300000498002,006,1
13741," 3",710701900300000258011,004,1
13742," 3",710701900300004270402,001,1
13743," 3",710701900300000758003,005,1
13744," 3",710701900300000488014,003,1
13745," 3",710701900300000248013,005,1
13746," 3",710701900300002978012,005,1
13747," 3",710701900300002538007,003,1
13748," 3",710701900300003838009,003,1
13749," 3",710701900300001850164,009,1
13750," 3",710701900300001638004,001,1
13751," 3",710701900300000018001,003,1
13752," 3",710701900200000390032,004,1
13753," 3",710701900200002928005,004,1
13754," 3",710701900200000150013,005,1
13755," 3",710701900200002160192,007,1
13756," 3",710701900200000518006,004,1
13757," 3",710701900200003148004,005,1
13758," 3",710701900200001068001,003,1
13759," 3",710701900200000270020,005,1
13760," 3",710701900200000840074,003,1
13761," 3",710701900200003360293,006,1
13762," 3",710701900200002388003,008,1
13763," 3",710701900200001280113,003,1
13764," 3",710701900200000620055,002,1
13765," 3",710701900200001728002,002,1
13766," 3",710701900200001500134,001,1
13767," 3",710701803802200390037,004,1
13768," 3",710701803802200150015,009,1
13769," 3",710701803802202398001,008,1
13770," 3",710701803802202618002,009,1
13771," 3",710701803802202838003,004,1
13772," 3",710701803802202170188,002,1
13773," 3",710701803802201950169,005,1
13774," 3",710701803802201738004,009,1
13775," 3",710701803802201298005,004,1
13776," 3",710701803802201070097,001,1
13777," 3",710701803802200630063,004,1
13778," 3",710701803802200850078,005,1
13779," 3",710701803802200640060,002,1
13780," 3",710701802300101340133,001,1
13781," 3",710701802300100880088,004,1
13782," 3",710701802300101800179,004,1
13783," 3",710701802300100400038,002,1
13784," 3",710701802300102038001,006,1
13785," 3",710701802300102260225,006,1
13786," 3",710701802300101110111,007,1
13787," 3",710701802300100650066,004,1
13788," 3",710701802300100150014,007,1
13789," 3",710701802300101570156,003,1
13790," 3",710701801700400638002,003,1
13791," 3",710701801700401738001,004,1
13792," 3",710701801700400398004,002,1
13793," 3",710701801700401510147,005,1
13794," 3",710701801700400150015,004,1
13795," 3",710701801700401298005,004,1
13796," 3",710701801700400598003,004,1
13797," 3",710701801700400850081,002,1
13798," 3",710701600100001378005,001,2
13799," 3",710701600100000358002,003,2
13800," 3",710701600100001840162,006,2
13801," 3",710701600100000120012,008,2
13802," 3",710701600100000640062,003,2
13803," 3",710701600100000088004,006,2
13804," 3",710701600100000610059,008,2
13805," 3",710701600100002570233,004,2
13806," 3",710701600100002098003,008,2
13807," 3",710701600100000898001,012,2
13808," 3",710701600100001130101,003,2
13809," 3",710701401800100490047,001,1
13810," 3",710701401800100250024,003,1
13811," 3",710701401800101090103,004,1
13812," 3",710701401800100050005,007,1
13813," 3",710701401800100270026,002,1
13814," 3",710701401800101290119,002,1
13815," 3",710701401800100690064,004,1
13816," 3",710701301100801850183,005,1
13817," 3",710701301100801178002,003,1
13818," 3",710701301100800940094,004,1
13819," 3",710701301100800610061,003,1
13820," 3",710701301100800470047,005,1
13821," 3",710701301100800360036,002,1
13822," 3",710701301100801408001,002,1
13823," 3",710701301100800220022,003,1
13824," 3",710701301100802080205,002,1
13825," 3",710701300500002630244,004,1
13826," 3",710701300500000260026,004,1
13827," 3",710701300500001160109,003,1
13828," 3",710701300500002840259,005,1
13829," 3",710701300500001790166,004,1
13830," 3",710701300500003478003,006,1
13831," 3",710701300500001370126,005,1
13832," 3",710701300500000308005,004,1
13833," 3",710701300500000530052,002,1
13834," 3",710701300500002008001,001,1
13835," 3",710701300500000050005,001,1
13836," 3",710701300500003260300,008,1
13837," 3",710701300500003058002,002,1
13838," 3",710701300500002210204,006,1
13839," 3",710701300500003680341,004,1
13840," 3",710701300500000030003,004,1
13841," 3",710701300500001588004,003,1
13842," 3",710701300500000950088,003,1
13843," 3",710701200800101218001,002,1
13844," 3",710701200800100988002,003,1
13845," 3",710701200800101448003,001,1
13846," 3",710701200800100248004,001,1
13847," 3",710701200800100708006,004,1
13848," 3",710701200800100448007,002,1
13849," 3",710701200800101438008,002,1
13850," 3",710701200800100508009,001,1
13851," 3",710701200800101678005,002,1
13852," 3",710701200500201198001,001,1
13853," 3",710701200500200718006,005,1
13854," 3",710701200500202380171,007,1
13855," 3",710701200500202868004,006,1
13856," 3",710701200500201420106,005,1
13857," 3",710701200500202148002,005,1
13858," 3",710701200500203048005,004,1
13859," 3",710701200500201900144,007,1
13860," 3",710701200500200190017,006,1
13861," 3",710701200500201660127,002,1
13862," 3",710701200500200460033,004,1
13863," 3",710701200500202620195,005,1
13864," 3",710701200500200400028,002,1
13865," 3",710701200500203288003,002,1
13866," 3",710701100600101150111,006,1
